site,depth,fraction.name,fraction.code,pct.n.pre.ashing.fraction,pct.c.pre.ashing.fraction,pct.n.post.ashing,pct.c.post.ashing.fraction,pct.mass.loss.fraction,pct.c.in.org.fraction,pct.c.in.whole.fraction,n.in.org.fract,pct.n.in.whole.fraction,species,pct.c.pre.ashing.bulk,pct.n.pre.ashing.bulk,pct.c.post.ashing.bulk,pct.n.post.ashing.bulk,pct.mass.loss.bulk,fraction.id,pct.c.in.org.fraction.bulk,org.c.in.total.bulk,pct.n.in.org.fraction.bulk,pct.n.in.total.bulk,sample,soil.mass.pre.fract,fraction.mass,org.c.mass.fraction,pct.c.in.fraction,org.c.start.mass.bulk,org.c.fraction.mass,soil.mass.sum.fractions,sum.org.c.mass.fraction,inorg.c.mass.frac,inorg.c.mass.bulk,org.c.bulk.wt,lon,lat,soil.ph,bulk.dens,pct.m,litter.pct.n,litter.pct.c,litter.lignin.mg.g,litter.cell.mg.g,litter.hwec.ppm,soil.npoc.mg.L,fractionated,npoc.mg.g,soil.doc.mass.g
158N,1,Sand + Agg,sa,0.293346935,3.964426009,0.003044679,0.113816447,8.998732573,42.90439313,3.8608516,3.229079608,0.290576239,fraxinus,6.977718677,0.613782946,0.412202801,0.003409394,15.26717557,fraction.sa,43.4163318,6.628447601,4.00135616,0.61089407,30A,10.521,1.555,0.060036242,8.523612944,0.697378972,0.060036242,10.87,0.704352048,0.001610582,0.043367857,0.697378972,5.447875,52.461677,7.196,0.645,43.493,2.00415,54.5257,106.51905,77.3521,2381.5,90.05,y,0.7204,0.0007204
158N,1,POM,pom,2.180981403,30.52854312,0.003824079,0.130068231,60.60606061,50.28755179,30.47730412,3.596133663,2.179474948,fraxinus,6.977718677,0.613782946,0.412202801,0.003409394,15.26717557,fraction.pom,43.4163318,6.628447601,4.00135616,0.61089407,30A,10.521,0.306,0.093260551,13.24061608,0.697378972,0.093260551,10.87,0.704352048,0.000156791,0.043367857,0.697378972,5.447875,52.461677,7.196,0.645,43.493,2.00415,54.5257,106.51905,77.3521,2381.5,90.05,y,0.7204,0.0007204
158N,2,Silt + Clay,sc,0.223905559,2.849019023,0.002904061,0.138177302,9.972299169,27.32189567,2.724621175,2.219057971,0.2212911,fraxinus,3.079063376,0.223129684,0.730900547,0.003199858,6.310679612,fraction.sc,37.94024999,2.394287621,3.488241716,0.220131759,30B,10.454,9.362,0.255079034,85.70214656,0.250298828,0.255079034,10.808,0.297634359,0.011646127,0.076408343,0.250298828,5.447875,52.461677,7.257,0.936,28.661,2.00415,54.5257,106.51905,77.3521,2381.5,150.4,y,1.2032,0.0012032
158N,2,Sand + Agg,sa,0.060803247,1.211745567,0.003870661,0.063219042,3.462050599,33.23796598,1.1507152,1.648346511,0.05706659,fraxinus,3.079063376,0.223129684,0.730900547,0.003199858,6.310679612,fraction.sa,37.94024999,2.394287621,3.488241716,0.220131759,30B,10.454,1.35,0.015534655,5.219375634,0.250298828,0.015534655,10.808,0.297634359,0.00082391,0.076408343,0.250298828,5.447875,52.461677,7.257,0.936,28.661,2.00415,54.5257,106.51905,77.3521,2381.5,150.4,y,1.2032,0.0012032
158N,2,POM,pom,1.775037678,28.16576016,0.009108558,0.057689216,66.66666667,42.21979563,28.14653042,2.658002238,1.772001492,fraxinus,3.079063376,0.223129684,0.730900547,0.003199858,6.310679612,fraction.pom,37.94024999,2.394287621,3.488241716,0.220131759,30B,10.454,0.096,0.027020669,9.078477805,0.250298828,0.027020669,10.808,0.297634359,1.85E-05,0.076408343,0.250298828,5.447875,52.461677,7.257,0.936,28.661,2.00415,54.5257,106.51905,77.3521,2381.5,150.4,y,1.2032,0.0012032
159G,1,Sand + Agg,sa,0.4,5.35,0,0.5,11.36,43.19366197,4.9068,3.521126761,0.4,populus,6.886882558,0.605913562,0.626468461,0.002990976,14.97616683,fraction.sa,42.42898153,6.354235059,4.028871516,0.60337052,8A,10.492,2.273,0.111531564,18.08579841,0.666686342,0.111531564,10.121,0.616680345,0.010073936,0.065729071,0.666686342,5.44475,52.455808,NA,NA,NA,1.3739,54.71905,157.715,112.7992,2016,64.66,y,0.51728,0.00051728
159G,1,Silt + Clay,sc,0.5,5.62,0,0.43,12.4,42.28483871,5.24332,4.032258065,0.5,populus,6.886882558,0.605913562,0.626468461,0.002990976,14.97616683,fraction.sc,42.42898153,6.354235059,4.028871516,0.60337052,8A,10.492,7.386,0.387271615,62.79940953,0.666686342,0.387271615,10.121,0.616680345,0.027821585,0.065729071,0.666686342,5.44475,52.455808,NA,NA,NA,1.3739,54.71905,157.715,112.7992,2016,64.66,y,0.51728,0.00051728
159G,1,POM,pom,1.91,25.57,0,0.11,49.58,51.46135135,25.514538,3.852359823,1.91,populus,6.886882558,0.605913562,0.626468461,0.002990976,14.97616683,fraction.pom,42.42898153,6.354235059,4.028871516,0.60337052,8A,10.492,0.462,0.117877166,19.11479206,0.666686342,0.117877166,10.121,0.616680345,0.000256234,0.065729071,0.666686342,5.44475,52.455808,NA,NA,NA,1.3739,54.71905,157.715,112.7992,2016,64.66,y,0.51728,0.00051728
159G,2,Sand + Agg,sa,0.21,3.23,0.003915372,0.78222372,5.845490035,42.65683586,2.49350109,3.529447479,0.206313501,populus,4.085461246,0.318243998,0.698088975,0.003477052,8.203190092,fraction.sa,41.99144233,3.444637837,3.840605565,0.315052175,8B,10.02,2.346,0.058497536,18.89403705,0.345152711,0.058497536,9.944,0.309608452,0.017278264,0.069948515,0.345152711,5.44475,52.455808,NA,NA,NA,1.3739,54.71905,157.715,112.7992,2016,167.4,y,1.3392,0.0013392
159G,2,Silt + Clay,sc,0.31,3.82,0.015235648,0.560993138,8.191520046,40.34612268,3.304960727,3.613644128,0.296012383,populus,4.085461246,0.318243998,0.698088975,0.003477052,8.203190092,fraction.sc,41.99144233,3.444637837,3.840605565,0.315052175,8B,10.02,7.598,0.251110916,81.10596295,0.345152711,0.251110916,9.944,0.309608452,0.039132684,0.069948515,0.345152711,5.44475,52.455808,NA,NA,NA,1.3739,54.71905,157.715,112.7992,2016,167.4,y,1.3392,0.0013392
159L,1,Sand + Agg,sa,0.33,4.32,0,0.32,8.87,45.41582864,4.028384,3.720405862,0.33,fraxinus,6.461354086,0.558150377,0.485144641,0.003050639,13.38971451,fraction.sa,45.11798159,6.041168927,4.148768142,0.55550821,9A,11.045,3.438,0.138495842,21.01471381,0.667247108,0.138495842,10.892,0.659042246,0.010025758,0.053584226,0.667247108,5.442908,52.458714,7.153333333,0.787,42.776,2.00415,54.5257,106.51905,77.3521,2381.5,64.23,y,0.51384,0.00051384
159L,1,Silt + Clay,sc,0.54,6.21,0,0.36,13.56,43.50159292,5.898816,3.982300885,0.54,fraxinus,6.461354086,0.558150377,0.485144641,0.003050639,13.38971451,fraction.sc,45.11798159,6.041168927,4.148768142,0.55550821,9A,11.045,7.061,0.416515398,63.20010595,0.667247108,0.416515398,10.892,0.659042246,0.021972702,0.053584226,0.667247108,5.442908,52.458714,7.153333333,0.787,42.776,2.00415,54.5257,106.51905,77.3521,2381.5,64.23,y,0.51384,0.00051384
159L,1,POM,pom,1.82,26.6,0,0.27,52.22,50.69129452,26.470994,3.485254692,1.82,fraxinus,6.461354086,0.558150377,0.485144641,0.003050639,13.38971451,fraction.pom,45.11798159,6.041168927,4.148768142,0.55550821,9A,11.045,0.393,0.104031006,15.78518024,0.667247108,0.104031006,10.892,0.659042246,0.000506994,0.053584226,0.667247108,5.442908,52.458714,7.153333333,0.787,42.776,2.00415,54.5257,106.51905,77.3521,2381.5,64.23,y,0.51384,0.00051384
159L,2,Silt + Clay,sc,0.22,3.01,0.01574571,0.774895867,6.970268571,32.84115142,2.289116456,2.946110414,0.205351808,fraxinus,3.02432303,0.208177883,0.804736649,0.002891539,6.352632073,fraction.sc,35.74437042,2.270708339,3.234407888,0.205470033,9B,10.247,7.876,0.180290812,100,0.232679484,0.180290812,7.876,0.180290812,0.056776788,0.082461364,0.232679484,5.442908,52.458714,NA,NA,NA,2.00415,54.5257,106.51905,77.3521,2381.5,204.4,y,1.6352,0.0016352
159N,1,Silt + Clay,sc,0.460781728,5.712352463,0.003283926,0.411847517,13.70808679,39.07884042,5.356961361,3.340713934,0.457947965,acer,5.70823253,0.41054125,0.633078636,0.003583632,10.56338028,fraction.sc,48.67786884,5.142028398,3.85611575,0.407336171,22A,10.271,7.443,0.398718634,64.0637222,0.528137737,0.398718634,10.401,0.622378189,0.02645176,0.065023507,0.528137737,5.439925,52.45664,7.191,0.838,55.813,1.39495,55.9265,160.9802,88.33845,1826.5,63.04,y,0.50432,0.00050432
159N,1,Sand + Agg,sa,0.189236388,3.287136174,0.003456246,0.540793351,6.910569106,40.28198949,2.783714721,2.691804183,0.186018988,acer,5.70823253,0.41054125,0.633078636,0.003583632,10.56338028,fraction.sa,48.67786884,5.142028398,3.85611575,0.407336171,22A,10.271,2.378,0.066196736,10.6360951,0.528137737,0.066196736,10.401,0.622378189,0.011971362,0.065023507,0.528137737,5.439925,52.45664,7.191,0.838,55.813,1.39495,55.9265,160.9802,88.33845,1826.5,63.04,y,0.50432,0.00050432
159N,1,POM,pom,1.472652099,27.16791893,0.004430164,0.041446706,53.77906977,50.48202208,27.14876188,2.734529329,1.470604436,acer,5.70823253,0.41054125,0.633078636,0.003583632,10.56338028,fraction.pom,48.67786884,5.142028398,3.85611575,0.407336171,22A,10.271,0.58,0.157462819,25.30018269,0.528137737,0.157462819,10.401,0.622378189,0.000111111,0.065023507,0.528137737,5.439925,52.45664,7.191,0.838,55.813,1.39495,55.9265,160.9802,88.33845,1826.5,63.04,y,0.50432,0.00050432
159N,2,Silt + Clay,sc,0.213589319,3.174379184,0.003953456,0.733836917,8.273381295,30.23256519,2.501255393,2.537813017,0.209962947,acer,3.014129037,0.188687191,0.951453127,0.016968389,6.951871658,fraction.sc,30.62225275,2.12881971,2.48707731,0.172898423,22B,10.196,7.91,0.197849302,78.10218287,0.217054458,0.197849302,10.295,0.253321091,0.053244092,0.097010161,0.217054458,5.439925,52.45664,7.118,1.063,30.328,1.39495,55.9265,160.9802,88.33845,1826.5,108.8,y,0.8704,0.0008704
159N,2,Sand + Agg,sa,0.07751187,1.721463705,0.00357772,0.526338853,3.392857143,35.75107133,1.212982777,2.182689509,0.074055537,acer,3.014129037,0.188687191,0.951453127,0.016968389,6.951871658,fraction.sa,30.62225275,2.12881971,2.48707731,0.172898423,22B,10.196,2.291,0.027789435,10.97004412,0.217054458,0.027789435,10.295,0.253321091,0.011649298,0.097010161,0.217054458,5.439925,52.45664,7.118,1.063,30.328,1.39495,55.9265,160.9802,88.33845,1826.5,108.8,y,0.8704,0.0008704
159N,2,POM,pom,1.698874426,29.51228636,0.005484916,0.159533628,60.52631579,48.65538597,29.44931256,2.803258889,1.696709328,acer,3.014129037,0.188687191,0.951453127,0.016968389,6.951871658,fraction.pom,30.62225275,2.12881971,2.48707731,0.172898423,22B,10.196,0.094,0.027682354,10.92777301,0.217054458,0.027682354,10.295,0.253321091,5.92E-05,0.097010161,0.217054458,5.439925,52.45664,7.118,1.063,30.328,1.39495,55.9265,160.9802,88.33845,1826.5,108.8,y,0.8704,0.0008704
159P,1,Silt + Clay,sc,0.580704973,7.694960411,0.004467083,0.12709857,18.45238095,41.14002726,7.591314553,3.127304681,0.577062173,picea,5.233023882,0.381645279,0.477616704,0.004192253,17.6056338,fraction.sc,27.48832948,4.839494626,2.148125441,0.378191099,27A,10.298,6.714,0.509680859,54.74473701,0.498371157,0.509680859,10.254,0.93101344,0.006958783,0.049184968,0.498371157,5.441688,52.459554,7.111,0.66,51.137,1.064,56.2102,228.23025,119.61005,1169.5,78.76,y,0.63008,0.00063008
159P,1,Sand + Agg,sa,0.278244842,4.772180652,0.002768583,0.347574368,9.819639279,45.40631999,4.458736833,2.808128853,0.275748124,picea,5.233023882,0.381645279,0.477616704,0.004192253,17.6056338,fraction.sa,27.48832948,4.839494626,2.148125441,0.378191099,27A,10.298,2.342,0.104423617,11.21612344,0.498371157,0.104423617,10.254,0.93101344,0.007340854,0.049184968,0.498371157,5.441688,52.459554,7.111,0.66,51.137,1.064,56.2102,228.23025,119.61005,1169.5,78.76,y,0.63008,0.00063008
159P,1,POM,pom,1.334926968,26.46973378,0.003304776,0.033852497,51.06761566,51.80028205,26.45316895,2.610871577,1.333309862,picea,5.233023882,0.381645279,0.477616704,0.004192253,17.6056338,fraction.pom,27.48832948,4.839494626,2.148125441,0.378191099,27A,10.298,1.198,0.316908964,34.03913955,0.498371157,0.316908964,10.254,0.93101344,0.000198447,0.049184968,0.498371157,5.441688,52.459554,7.111,0.66,51.137,1.064,56.2102,228.23025,119.61005,1169.5,78.76,y,0.63008,0.00063008
159P,2,Silt + Clay,sc,0.267504385,3.725119684,0.003392874,0.437434478,10.88580576,30.63901329,3.335303474,2.429593716,0.264480853,picea,3.565622559,0.233816874,0.782681932,0.003192392,7.586206897,fraction.sc,37.46689929,2.842316498,3.043242382,0.230866663,27B,10.377,7.711,0.257185251,71.42102934,0.294947183,0.257185251,10.379,0.360097374,0.030058728,0.081218904,0.294947183,5.441688,52.459554,7.269,1.026,23.419,1.064,56.2102,228.23025,119.61005,1169.5,122.7,y,0.9816,0.0009816
159P,2,Sand + Agg,sa,0.130306895,2.506467447,0.00330174,0.410546732,5.539637058,38.2455293,2.118663514,2.295963762,0.127188059,picea,3.565622559,0.233816874,0.782681932,0.003192392,7.586206897,fraction.sa,37.46689929,2.842316498,3.043242382,0.230866663,27B,10.377,2.413,0.051123351,14.19709066,0.294947183,0.051123351,10.379,0.360097374,0.009357709,0.081218904,0.294947183,5.441688,52.459554,7.269,1.026,23.419,1.064,56.2102,228.23025,119.61005,1169.5,122.7,y,0.9816,0.0009816
159P,2,POM,pom,1.122362231,20.32392554,0.003119676,0.024786883,41.08527132,49.43212437,20.30932242,2.727313819,1.120524282,picea,3.565622559,0.233816874,0.782681932,0.003192392,7.586206897,fraction.pom,37.46689929,2.842316498,3.043242382,0.230866663,27B,10.377,0.255,0.051788772,14.38188,0.294947183,0.051788772,10.379,0.360097374,3.72E-05,0.081218904,0.294947183,5.441688,52.459554,7.269,1.026,23.419,1.064,56.2102,228.23025,119.61005,1169.5,122.7,y,0.9816,0.0009816
160L1,1,Silt + Clay,sc,0.38,5.2,0,0.51,11.35,41.8315859,4.747885,3.348017621,0.38,fagus,3.947827154,0.298070073,0.51065314,0.004234238,12.29508197,fraction.sc,28.46633511,3.499959236,2.394099029,0.294356438,19A,10.866,7.296,0.34640569,61.69794413,0.380305571,0.34640569,10.622,0.561454185,0.03298631,0.05548757,0.380305571,5.438466,52.454868,7.174,0.851,29.032,0.8348,55.8359,204.06715,116.7782,1342,65.6,y,0.5248,0.0005248
160L1,1,Sand + Agg,sa,0.09,1.82,0,0.46,3.09,44.47294498,1.374214,2.912621359,0.09,fagus,3.947827154,0.298070073,0.51065314,0.004234238,12.29508197,fraction.sa,28.46633511,3.499959236,2.394099029,0.294356438,19A,10.866,2.678,0.036801451,6.554666771,0.380305571,0.036801451,10.622,0.561454185,0.011938149,0.05548757,0.380305571,5.438466,52.454868,7.174,0.851,29.032,0.8348,55.8359,204.06715,116.7782,1342,65.6,y,0.5248,0.0005248
160L1,1,POM,pom,1.42,27.61,0.02,0.22,53.3,51.60836773,27.50726,2.646641651,1.41066,fagus,3.947827154,0.298070073,0.51065314,0.004234238,12.29508197,fraction.pom,28.46633511,3.499959236,2.394099029,0.294356438,19A,10.866,0.648,0.178247045,31.74738909,0.380305571,0.178247045,10.622,0.561454185,0.000665755,0.05548757,0.380305571,5.438466,52.454868,7.174,0.851,29.032,0.8348,55.8359,204.06715,116.7782,1342,65.6,y,0.5248,0.0005248
160L1,2,Silt + Clay,sc,0.24,3.51,0,0.75,9.81,28.88455657,2.833575,2.44648318,0.24,fagus,2.151362884,0.202278603,0.73178747,0.003361966,6.896551724,fraction.sc,21.31563097,1.470043515,2.887653203,0.199148497,19B,10.765,7.553,0.21401992,73.28662192,0.158250184,0.21401992,10.624,0.292031361,0.05109038,0.078776921,0.158250184,5.438466,52.454868,7.21,0.829,46.375,0.8348,55.8359,204.06715,116.7782,1342,153.7,y,1.2296,0.0012296
160L1,2,Sand + Agg,sa,0.08,1.74,0,0.75,2.21,45.54638009,1.006575,3.619909502,0.08,fagus,2.151362884,0.202278603,0.73178747,0.003361966,6.896551724,fraction.sa,21.31563097,1.470043515,2.887653203,0.199148497,19B,10.765,2.883,0.029019557,9.937137267,0.158250184,0.029019557,10.624,0.292031361,0.021144643,0.078776921,0.158250184,5.438466,52.454868,7.21,0.829,46.375,0.8348,55.8359,204.06715,116.7782,1342,153.7,y,1.2296,0.0012296
160L1,2,POM,pom,1.48,26.36,0,0.59,49.07,53.10681272,26.059513,3.01609945,1.48,fagus,2.151362884,0.202278603,0.73178747,0.003361966,6.896551724,fraction.pom,21.31563097,1.470043515,2.887653203,0.199148497,19B,10.765,0.188,0.048991884,16.77624081,0.158250184,0.048991884,10.624,0.292031361,0.000564916,0.078776921,0.158250184,5.438466,52.454868,7.21,0.829,46.375,0.8348,55.8359,204.06715,116.7782,1342,153.7,y,1.2296,0.0012296
125J,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.62262224,0.145256448,1.094822741,0.002902571,4.678362573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3395,1,NA,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
125J,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.303580291,0.119711522,0.850211839,0.003889546,5.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3225,0.943,43.223,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
126E,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.313415174,0.129614655,0.894919307,0.002551675,4.922394678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.353666667,1.127,0.924,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
126E,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.105514701,0.137537875,0.856437086,0.003246644,6.361089891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3695,0.83,0.762,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
126F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.179210014,0.13099533,0.928335108,0.002967277,5.490159442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.363,NA,NA,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
126Y,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.657282218,0.151435217,1.077747503,0.00306652,5.454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3555,1.232,29.234,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
126Y,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.199425529,0.119347123,0.980162229,0.00288731,4.90797546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3845,1.037,1.034,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
127E,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,1.295282062,0.130981656,0.819680678,0.003548955,5.113636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.291,1.069,26.805,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
127E,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.361125606,0.13996484,0.748739801,0.003274989,3.96039604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.338,0.747,25.95,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
127F,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.513068623,0.155034354,0.959253343,0.0031539,5.06226587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3995,1.168,31.681,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
127F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.495973883,0.16077532,0.73766316,0.004456629,6.535947712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.361,0.925,31.365,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
157G,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.530326277,0.156830531,0.783796172,0.003532571,5.438311689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.392,NA,NA,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
130E,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.710944481,0.162937139,0.753527703,0.003475598,8.484848485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2075,1.103,31.893,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
130E,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.355951239,0.139734498,0.643369086,0.002903184,4.827586207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3445,0.942,29.355,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
130P,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.615400859,0.152985886,0.976427234,0.003327238,6.623931624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.280333333,0.907,19.201,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
130P,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.366897248,0.134667978,1.011908188,0.003547582,4.347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.963,0.961,19.59,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
130Q1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.52751265,0.155915608,1.011379569,0.003977588,5.858427287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.357,0.905,0.589,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
130Q1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acer,2.257190991,0.126107504,0.975152497,0.003770332,4.964539007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4595,0.881,0.723,1.39495,55.9265,160.9802,88.33845,1826.5,NA,n,NA,NA
130T2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.611197471,0.151589786,0.886982228,0.004183369,5.960264901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31,1.041,25.871,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
130T2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,2.518168858,0.141667071,1.076968215,0.017480525,4.545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.301666667,0.715,27.691,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
131M,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1295,1.114,24.866,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
131M,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quercus,2.344592076,0.157079194,0.69952372,0.003335408,6.451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.019333333,0.896,25.936,1.04705,56.50635,212.64325,104.50795,1013.15,NA,n,NA,NA
131N1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.287593474,0.142590754,0.858560504,0.003546105,4.545654953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.005,0.977,NA,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
131N1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagus,2.288152666,0.13427373,0.939585347,0.00337256,4.836702202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29675,NA,NA,0.8348,55.8359,204.06715,116.7782,1342,NA,n,NA,NA
131N2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.645756104,0.158957327,0.881237939,0.004295607,5.732484076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3265,0.977,24.191,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
131N2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picea,2.383914871,0.13401778,0.899633181,0.002974638,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3195,0.961,19.79,1.064,56.2102,228.23025,119.61005,1169.5,NA,n,NA,NA
131V1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,2.69269894,0.169630425,0.834807761,0.002900085,6.111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.326333333,1.103,18.3,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
131V1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fraxinus,0.994228824,0.079891535,0.866369317,0.00314276,4.268292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.275,1.033,19.04,2.00415,54.5257,106.51905,77.3521,2381.5,NA,n,NA,NA
131V2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,6.217858768,0.500645432,0.635445051,0.00412074,14.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27,0.604,67.41,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
131V2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,populus,3.998367053,0.277481849,0.623425732,0.003934999,10.37037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.326,1.042,32.063,1.3739,54.71905,157.715,112.7992,2016,NA,n,NA,NA
